patient,t_day,genus,phi_median,phi_q05,phi_q95
L,20.73407091442282,Porphyromonas,0.06566803173542239,0.06277338996662178,0.06950857409306259
L,20.73687016795521,Streptococcus,0.7162614065143568,0.6885784733918546,0.7309849603529839
L,20.73687016795521,Actinomyces,0.07962897437435702,0.07401866054355838,0.09173898251176613
L,20.73687016795521,Veillonella,0.0769504690081948,0.07324338962528865,0.08393029647453204
L,20.73687016795521,Fusobacterium,0.061190350324328666,0.05767094885748677,0.06644235190744119
L,20.73687016795521,Porphyromonas,0.06567555796214225,0.06278083243085203,0.06951642535710278
L,20.7396694214876,Streptococcus,0.716226795726046,0.688542228577988,0.7309513544348757
L,20.7396694214876,Actinomyces,0.07963906605357936,0.074028253397609,0.09175005822382326
L,20.7396694214876,Veillonella,0.07695992856501475,0.07325258179814925,0.08394011680013766
L,20.7396694214876,Fusobacterium,0.061197717915785835,0.05767815548501165,0.0664498815631224
L,20.7396694214876,Porphyromonas,0.06568308183920178,0.06278827258912421,0.06952427419337659
L,20.742468675019992,Streptococcus,0.716192195083331,0.6885059945527393,0.730917758418337
L,20.742468675019992,Actinomyces,0.07964915486538768,0.07403784356089135,0.09176113076510699
